"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007254","JNK cascade","4/36","194/25730",0.0206185567010309,14.7365406643757,7.1886717000399,0.000152796284798336,0.00878176542104121,0.00612031656006631,"Per1/Spag9/Tnxb/Nod1",4
"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","2/36","15/25730",0.133333333333333,95.2962962962963,13.6739454913272,0.000197571066423279,0.0101492391885271,0.0070733564038029,"Apod/Lrp1",2
"GO:0036135","Schwann cell migration","2/36","15/25730",0.133333333333333,95.2962962962963,13.6739454913272,0.000197571066423279,0.0101492391885271,0.0070733564038029,"Vim/Lrp1",2
"GO:0051962","positive regulation of nervous system development","5/36","392/25730",0.0127551020408163,9.11635487528345,6.06128547902606,0.000204471851783514,0.0101492391885271,0.0070733564038029,"Dbn1/Vim/Slit2/Lrp1/Mapre3",5
"GO:0048638","regulation of developmental growth","5/36","399/25730",0.012531328320802,8.95641882483988,5.99549107228243,0.000221924749500343,0.0104863362474199,0.00730829102263793,"Spag9/Dbn1/Sema3g/Slit2/Lrp1",5
"GO:0008361","regulation of cell size","4/36","216/25730",0.0185185185185185,13.2355967078189,6.75942257619085,0.000230468928514723,0.0104863362474199,0.00730829102263793,"Dbn1/Sema3g/Slit2/Lrp1",4
"GO:0050807","regulation of synapse organization","5/36","415/25730",0.0120481927710843,8.61111111111111,5.85099852357498,0.000266081819081878,0.0116224538574964,0.00810009074510307,"Dbn1/Slit2/Prnp/Sparc/Mapre3",5
"GO:0050803","regulation of synapse structure or activity","5/36","424/25730",0.0117924528301887,8.42832809224319,5.77310023147853,0.000293694766487191,0.012335180192462,0.00859681441984774,"Dbn1/Slit2/Prnp/Sparc/Mapre3",5
"GO:0010810","regulation of cell-substrate adhesion","4/36","242/25730",0.0165289256198347,11.8135904499541,6.32639879588702,0.00035493871006984,0.0128984857263853,0.00898940156176651,"Vit/Dbn1/Apod/Lrp1",4
"GO:0001558","regulation of cell growth","5/36","442/25730",0.0113122171945701,8.0850930115636,5.62401270585709,0.000355414535414359,0.0128984857263853,0.00898940156176651,"Spag9/Dbn1/Sema3g/Slit2/Lrp1",5
"GO:0051895","negative regulation of focal adhesion assembly","2/36","20/25730",0.1,71.4722222222222,11.8012706327236,0.000355939385120554,0.0128984857263853,0.00898940156176651,"Apod/Lrp1",2
"GO:0150118","negative regulation of cell-substrate junction organization","2/36","20/25730",0.1,71.4722222222222,11.8012706327236,0.000355939385120554,0.0128984857263853,0.00898940156176651,"Apod/Lrp1",2
"GO:0007160","cell-matrix adhesion","4/36","244/25730",0.0163934426229508,11.7167577413479,6.29584940250986,0.000366165803587861,0.0128984857263853,0.00898940156176651,"Col5a3/Tnxb/Apod/Lrp1",4
"GO:0032495","response to muramyl dipeptide","2/36","22/25730",0.0909090909090909,64.9747474747475,11.2365404376778,0.0004319863295775,0.0147415334968322,0.0102738854040965,"Vim/Nod1",2
"GO:0007411","axon guidance","4/36","264/25730",0.0151515151515152,10.8291245791246,6.00873816311733,0.00049286336340474,0.016056262934621,0.0111901658971766,"Nfasc/Sema3g/Slit2/Lrp1",4
"GO:0097485","neuron projection guidance","4/36","265/25730",0.0150943396226415,10.7882599580713,5.99519668455113,0.000499920274521166,0.016056262934621,0.0111901658971766,"Nfasc/Sema3g/Slit2/Lrp1",4
"GO:0097061","dendritic spine organization","3/36","114/25730",0.0263157894736842,18.8084795321637,7.13297092583755,0.000543649559470885,0.0169618662554916,0.0118213122254872,"Dbn1/Prnp/Mapre3",3
"GO:0048640","negative regulation of developmental growth","3/36","119/25730",0.0252100840336134,18.0182072829132,6.96499590929906,0.000616099209623972,0.0186883426919271,0.013024553466612,"Spag9/Sema3g/Slit2",3
"GO:0022604","regulation of cell morphogenesis","4/36","287/25730",0.0139372822299652,9.96128532713899,5.71444344399446,0.000674094975246875,0.0198603398244624,0.0138413588712997,"Spag9/Dbn1/Sparc/Mapre3",4
"GO:1903975","regulation of glial cell migration","2/36","28/25730",0.0714285714285714,51.0515873015873,9.91882561648191,0.000703165106181618,0.0198603398244624,0.0138413588712997,"Vim/Lrp1",2
"GO:0021510","spinal cord development","3/36","125/25730",0.024,17.1533333333333,6.77644028284962,0.000710844881588693,0.0198603398244624,0.0138413588712997,"Vit/Sox13/Phgdh",3
"GO:0106027","neuron projection organization","3/36","126/25730",0.0238095238095238,17.0171957671958,6.74628510482698,0.000727484975255032,0.0198603398244624,0.0138413588712997,"Dbn1/Prnp/Mapre3",3
"GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","2/36","30/25730",0.0666666666666667,47.6481481481481,9.56919307570088,0.000807775819101851,0.0215144193770542,0.0149941442159342,"Apod/Lrp1",2
"GO:0010001","glial cell differentiation","4/36","305/25730",0.0131147540983607,9.37340619307832,5.50640869275988,0.00084562030534093,0.0219861279388642,0.015322894254674,"Vim/Sox13/Phgdh/Lrp1",4
"GO:0072659","protein localization to plasma membrane","4/36","312/25730",0.0128205128205128,9.16310541310541,5.4301128842074,0.000919964872407452,0.023362828852766,0.0162823648164159,"Nfasc/Zdhhc3/Lrp1/Prnp",4
"GO:0071676","negative regulation of mononuclear cell migration","2/36","33/25730",0.0606060606060606,43.3164983164983,9.10484012701731,0.00097788969479536,0.0242694442435576,0.0169142164913169,"Apod/Slit2",2
"GO:0050769","positive regulation of neurogenesis","4/36","324/25730",0.0123456790123457,8.82373113854595,5.30475242207109,0.00105797244973912,0.025673464780336,0.0178927270447108,"Dbn1/Vim/Lrp1/Mapre3",4
"GO:0061003","positive regulation of dendritic spine morphogenesis","2/36","35/25730",0.0571428571428571,40.8412698412698,8.82855703784451,0.00110004210087096,0.0261140429163279,0.018199781211206,"Dbn1/Mapre3",2
"GO:0021782","glial cell development","3/36","150/25730",0.02,14.2944444444444,6.11240886527529,0.00120413626097152,0.0279769531272531,0.0194981078764257,"Vim/Phgdh/Lrp1",3
"GO:0030517","negative regulation of axon extension","2/36","38/25730",0.0526315789473684,37.6169590643275,8.45516252736658,0.00129629096272824,0.0294906194020675,0.020553034343257,"Sema3g/Slit2",2
"GO:0014912","negative regulation of smooth muscle cell migration","2/36","39/25730",0.0512820512820513,36.6524216524217,8.34022327238623,0.00136516050373325,0.030423576940341,0.0212032447733435,"Slit2/Lrp1",2
"GO:0001953","negative regulation of cell-matrix adhesion","2/36","41/25730",0.0487804878048781,34.8644986449865,8.12287599603009,0.00150805135534199,0.0324954540064878,0.0226472076794782,"Apod/Lrp1",2
"GO:0046328","regulation of JNK cascade","3/36","163/25730",0.0184049079754601,13.1543967280164,5.82685442940768,0.00152848006265859,0.0324954540064878,0.0226472076794782,"Per1/Tnxb/Nod1",3
"GO:0014002","astrocyte development","2/36","42/25730",0.0476190476190476,34.0343915343915,8.01996835713394,0.00158206332747189,0.0324954540064878,0.0226472076794782,"Vim/Lrp1",2
"GO:1901889","negative regulation of cell junction assembly","2/36","42/25730",0.0476190476190476,34.0343915343915,8.01996835713394,0.00158206332747189,0.0324954540064878,0.0226472076794782,"Apod/Lrp1",2
"GO:0040013","negative regulation of locomotion","4/36","363/25730",0.0110192837465565,7.87572696663606,4.93837681116824,0.00160691805526588,0.0324954540064878,0.0226472076794782,"Dbn1/Apod/Slit2/Lrp1",4
"GO:1902683","regulation of receptor localization to synapse","2/36","43/25730",0.0465116279069767,33.2428940568475,7.92060572195577,0.00165778011996384,0.0329144707454638,0.0229392349614135,"Dbn1/Zdhhc3",2
"GO:1904646","cellular response to amyloid-beta","2/36","44/25730",0.0454545454545455,32.4873737373737,7.82458625007344,0.00173519708624957,0.0338363431818667,0.0235817197999707,"Lrp1/Prnp",2
"GO:0085029","extracellular matrix assembly","2/36","46/25730",0.0434782608695652,31.0748792270531,7.64184669929997,0.00189511299911541,0.0363063753514742,0.0253031707915133,"Col1a2/Tnxb",2
"GO:0050919","negative chemotaxis","2/36","48/25730",0.0416666666666667,29.7800925925926,7.47042360169169,0.00206177407405658,0.0388182291184446,0.0270537687031381,"Sema3g/Slit2",2
"GO:1904645","response to amyloid-beta","2/36","51/25730",0.0392156862745098,28.0283224400871,7.23205915258153,0.00232433229939336,0.0430198452701279,0.0299820205613095,"Lrp1/Prnp",2
"GO:0030308","negative regulation of cell growth","3/36","191/25730",0.0157068062827225,11.2260034904014,5.30966987747781,0.00240075090559222,0.0432135703840773,0.0301170343046924,"Spag9/Sema3g/Slit2",3
"GO:0032535","regulation of cellular component size","4/36","406/25730",0.00985221674876847,7.0415982484948,4.59299053783355,0.00241394486577721,0.0432135703840773,0.0301170343046924,"Dbn1/Sema3g/Slit2/Lrp1",4
"GO:1990778","protein localization to cell periphery","4/36","410/25730",0.00975609756097561,6.97289972899729,4.5634379076213,0.00250092375855348,0.0434667199679329,0.0302934630198723,"Nfasc/Zdhhc3/Lrp1/Prnp",4
"GO:0002686","negative regulation of leukocyte migration","2/36","53/25730",0.0377358490566038,26.9706498951782,7.08427572462654,0.00250769538276536,0.0434667199679329,0.0302934630198723,"Apod/Slit2",2
"GO:0045773","positive regulation of axon extension","2/36","54/25730",0.037037037037037,26.4711934156379,7.01341170861126,0.00260186050713548,0.0438927098920298,0.0305903501560994,"Dbn1/Lrp1",2
"GO:0042063","gliogenesis","4/36","415/25730",0.00963855421686747,6.88888888888889,4.52704995254707,0.00261266130309701,0.0438927098920298,0.0305903501560994,"Vim/Sox13/Phgdh/Lrp1",4
"GO:1900181","negative regulation of protein localization to nucleus","2/36","55/25730",0.0363636363636364,25.989898989899,6.94444373092445,0.00269767528639584,0.0439160971571605,0.0306066495514045,"Maged1/Apod",2
"GO:0099175","regulation of postsynapse organization","3/36","200/25730",0.015,10.7208333333333,5.16582787580593,0.00273470202077556,0.0439160971571605,0.0306066495514045,"Dbn1/Prnp/Mapre3",3
"GO:1905475","regulation of protein localization to membrane","3/36","200/25730",0.015,10.7208333333333,5.16582787580593,0.00273470202077556,0.0439160971571605,0.0306066495514045,"Dbn1/Lrp1/Prnp",3
"GO:0032271","regulation of protein polymerization","3/36","209/25730",0.0143540669856459,10.2591706539075,5.03087158389951,0.0030960388725161,0.0489981804172113,0.0341485294405666,"Dbn1/Slit2/Mapre3",3
"GO:0050771","negative regulation of axonogenesis","2/36","60/25730",0.0333333333333333,23.8240740740741,6.62525659308913,0.00320133544819466,0.0499408329918368,0.0348054966773645,"Sema3g/Slit2",2
